sample	Genome	Mean	Relative_Abundance_Perc	Trimmed_Mean	Covered_Bases	Variance	Length	Read_Count	Reads_per_base	RPKM	TPM
5_depth10000000_spike0.00010_and_bins-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.20170945	0.02000196	0	99004	118.238266	3551823	8244	0.0023210617	0.13510989	399.96448
5_depth10000000_spike0.00010_and_mock-allseqs_via_minimap2-sr	unmapped	NA	99.81064	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_mock-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.04162555	0.011403409	0	100216	1.2812194	3896891	1513	0.00038825822	10.262151	44669.805
5_depth10000000_spike0.00010_and_mock-allseqs_via_minimap2-sr	Salinibacter_ruber	0.6373	0.17458972	0	101433	1314.7584	3587328	29001	0.00808429	213.6779	930112.1
5_depth10000000_spike0.00010_and_mock-allseqs_via_minimap2-sr	Trichoderma_reesei	0.01227558	0.0033629215	0	123970	0.32581106	33395712	7320	0.00021918982	5.7934613	25218.182
5_depth10000000_spike0.00010_and_mock-primaryseq_via_minimap2-sr	unmapped	NA	99.81064	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_mock-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.012666315	0.0029610477	0	109026	0.34401992	29638724	6625	0.00022352514	5.9080496	22803.53
5_depth10000000_spike0.00010_and_mock-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.03732984	0.008726725	0	77750	0.96834326	3025665	1031	0.00034075155	9.006491	34762.71
5_depth10000000_spike0.00010_and_mock-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0.050912175	0.011901912	0.0010684768	1800	0.048321493	35505	12	0.00033798057	8.933249	34480.016
5_depth10000000_spike0.00010_and_mock-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.009167016	0.0021430044	0	15110	0.18860364	3756989	695	0.00018498856	4.889479	18872.113
5_depth10000000_spike0.00010_and_mock-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.056785576	0.013274957	0	22495	2.4812996	871226	482	0.0005532434	14.622915	56440.652
5_depth10000000_spike0.00010_and_mock-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.6431372	0.15034838	0	99633	1327.8423	3551823	28989	0.008161725	215.72458	832640.6
5_depth10000000_spike0.00010_and_spike-allseqs_via_bwa-mem	unmapped	NA	99.54682	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_spike-allseqs_via_bwa-mem	Haloarcula_hispanica	0.061727747	0.019732175	0	102771	2.4897687	3896891	3058	0.00078472815	8.666528	35729.367
5_depth10000000_spike0.00010_and_spike-allseqs_via_bwa-mem	Salinibacter_ruber	1.3368766	0.42735216	0	109314	3650.8674	3587328	74588	0.020792076	229.62744	946681.7
5_depth10000000_spike0.00010_and_spike-allseqs_via_bwa-mem	Trichoderma_reesei	0.01906982	0.0060959468	0	140646	0.6363422	33395712	12901	0.00038630707	4.266371	17588.898
5_depth10000000_spike0.00010_and_spike-primaryseq_via_bwa-mem	unmapped	NA	99.54682	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_spike-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.019642139	0.0056435787	0	123566	0.6778053	29638724	11708	0.00039502376	4.3626375	16600.54
5_depth10000000_spike0.00010_and_spike-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.054064516	0.015533814	0	79775	1.9194701	3025665	2155	0.0007122401	7.8659716	29931.277
5_depth10000000_spike0.00010_and_spike-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0.050912175	0.014628086	0.0010684768	1800	0.048321493	35505	12	0.00033798057	3.7326534	14203.339
5_depth10000000_spike0.00010_and_spike-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.014560113	0.004183411	0	16907	0.31413105	3756989	1190	0.000316743	3.498106	13310.851
5_depth10000000_spike0.00010_and_spike-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.08842029	0.025404913	0	22996	4.4545703	871226	903	0.0010364704	11.446768	43556.773
5_depth10000000_spike0.00010_and_spike-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	1.3496675	0.38778645	0	107470	3687.0303	3551823	74579	0.020997386	231.89491	882397.2
5_depth10000000_spike0.00010_and_assembly-allseqs_via_bwa-mem	unmapped	NA	99.54682	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_assembly-allseqs_via_bwa-mem	Haloarcula_hispanica	0.061727747	0.019732175	0	102771	2.4897687	3896891	3058	0.00078472815	8.666528	35729.367
5_depth10000000_spike0.00010_and_assembly-allseqs_via_bwa-mem	Salinibacter_ruber	1.3368766	0.42735216	0	109314	3650.8674	3587328	74588	0.020792076	229.62744	946681.7
5_depth10000000_spike0.00010_and_assembly-allseqs_via_bwa-mem	Trichoderma_reesei	0.01906982	0.0060959468	0	140646	0.6363422	33395712	12901	0.00038630707	4.266371	17588.898
5_depth10000000_spike0.00010_and_assembly-primaryseq_via_bwa-mem	unmapped	NA	99.54682	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_assembly-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.019642139	0.0056435787	0	123566	0.6778053	29638724	11708	0.00039502376	4.3626375	16600.54
5_depth10000000_spike0.00010_and_assembly-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.054064516	0.015533814	0	79775	1.9194701	3025665	2155	0.0007122401	7.8659716	29931.277
5_depth10000000_spike0.00010_and_assembly-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0.050912175	0.014628086	0.0010684768	1800	0.048321493	35505	12	0.00033798057	3.7326534	14203.339
5_depth10000000_spike0.00010_and_assembly-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.014560113	0.004183411	0	16907	0.31413105	3756989	1190	0.000316743	3.498106	13310.851
5_depth10000000_spike0.00010_and_assembly-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.08842029	0.025404913	0	22996	4.4545703	871226	903	0.0010364704	11.446768	43556.773
5_depth10000000_spike0.00010_and_assembly-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	1.3496675	0.38778645	0	107470	3687.0303	3551823	74579	0.020997386	231.89491	882397.2
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	unmapped	NA	13.611436	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.5	41.621372	4.137943	41.521996	3362302	43.648865	3362409	934401	0.27789629	16.099907	47717.227
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.13	58.934536	5.8591948	58.419846	2374980	101.31444	2375082	934337	0.39339146	22.791115	67548.766
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.1	50.331013	5.003844	50.093277	2724183	68.17986	2724183	915282	0.33598402	19.465218	57691.406
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	Haloarcula_hispanica	0.025669245	0.0025520027	0	98701	0.025682803	3896891	671	0.00017218855	0.009975735	29.566282
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.12	75.42112	7.4982696	75.03357	1756714	165.18393	1756911	888785	0.50587934	29.308096	86863.92
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.14	34.18514	3.3986416	33.89787	4092814	95.721016	4093828	936888	0.22885378	13.258632	39296.207
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.9	50.303665	5.001125	50.15704	2814117	67.75482	2814214	945418	0.33594388	19.462893	57684.516
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.8	66.72929	6.6341386	66.209305	1996352	213.34012	1996650	891143	0.44631907	25.857473	76636.914
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	Salinibacter_ruber	0.32275298	0.03208768	0	101238	278.28003	3587328	14289	0.0039831875	0.23076577	683.94836
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	Trichoderma_reesei	0.01452536	0.0014440924	0	128863	0.42965987	33395712	8735	0.00026156052	0.015153496	44.91223
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.4	143.25272	14.241998	142.89587	4317245	2089.012	4324808	4177747	0.96599597	55.964924	165870
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.11	41.36449	4.1124034	41.23522	3222195	45.66567	3222197	889268	0.27598187	15.988997	47388.508
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.7	50.53361	5.023986	48.664547	2348904	844.1469	2348904	802289	0.34155887	19.788197	58648.65
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.10	49.002487	4.871763	48.837944	2917694	63.24583	2918011	955094	0.32730994	18.962687	56201.984
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.15	68.38525	6.798772	68.29528	2054876	73.9136	2054876	936998	0.4559876	26.41762	78297.08
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.3	33.16413	3.2971346	30.485964	5139783	356.50354	5140570	1155624	0.22480464	13.024047	38600.93
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.6	77.64019	7.718886	77.08095	1817857	275.91968	1817975	942628	0.5185044	30.039526	89031.75
5_depth10000000_spike0.00010_and_bins-allseqs_via_bwa-mem	bin.2	27.704824	2.7543776	27.605536	5033396	29.81853	5033582	931141	0.18498576	10.717141	31763.676
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	unmapped	NA	13.61137	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.5	41.621372	4.1375155	41.521996	3362302	43.648865	3362409	934401	0.27789629	16.099897	47710.92
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.13	58.934536	5.85859	58.419846	2374980	101.31444	2375082	934337	0.39339146	22.7911	67539.84
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.1	50.331013	5.003328	50.093277	2724183	68.17986	2724183	915282	0.33598402	19.465204	57683.785
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.12	75.42112	7.497496	75.03357	1756714	165.18393	1756911	888785	0.50587934	29.308075	86852.445
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.14	34.18514	3.398291	33.89787	4092814	95.721016	4093828	936888	0.22885378	13.258623	39291.01
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.9	50.303665	5.000609	50.15704	2814117	67.75482	2814214	945418	0.33594388	19.46288	57676.895
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.8	66.72929	6.6334543	66.209305	1996352	213.34012	1996650	891143	0.44631907	25.857456	76626.78
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.014972429	0.0014883857	0	112814	0.45968482	29638724	7915	0.0002670493	0.015471476	45.848656
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.4	143.25385	14.240643	142.89606	4317241	2091.446	4324808	4177775	0.9660024	55.965263	165849.19
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.025810482	0.0025657797	0	76922	0.02591641	3025665	524	0.00017318506	0.010033461	29.733452
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0.050912175	0.0050611002	0.0010684768	1800	0.048321493	35505	12	0.00033798057	0.019580873	58.02654
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.11	41.36449	4.1119795	41.23522	3222195	45.66567	3222197	889268	0.27598187	15.988986	47382.25
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.7	50.53361	5.0234675	48.66456	2348904	844.14667	2348904	802289	0.34155887	19.788183	58640.906
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.10	49.002495	4.8712616	48.837944	2917695	63.24548	2918011	955094	0.32730994	18.962673	56194.56
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.15	68.38525	6.798071	68.29528	2054876	73.9136	2054876	936998	0.4559876	26.4176	78286.734
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.3	33.16436	3.2968173	30.485912	5139781	356.53525	5140570	1155637	0.22480717	13.024184	38596.273
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.011009255	0.001094413	0	15835	0.19557849	3756989	820	0.00021825988	0.012644867	37.472183
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.6	77.64019	7.7180905	77.08095	1817857	275.91968	1817975	942628	0.5185044	30.039505	89019.99
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.025178434	0.002502949	0	21779	0.024870712	871226	147	0.00016872774	0.009775227	28.968191
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	bin.2	27.704824	2.7540936	27.605536	5033396	29.81853	5033582	931141	0.18498576	10.7171335	31759.482
5_depth10000000_spike0.00010_and_bins-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	0.3238989	0.032198288	0	99442	278.70938	3551823	14248	0.004011461	0.23240365	688.71204
5_depth10000000_spike0.00010_and_mock-allseqs_via_bwa-mem	unmapped	NA	99.54682	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_mock-allseqs_via_bwa-mem	Haloarcula_hispanica	0.061727747	0.019732175	0	102771	2.4897687	3896891	3058	0.00078472815	8.666528	35729.367
5_depth10000000_spike0.00010_and_mock-allseqs_via_bwa-mem	Salinibacter_ruber	1.3368766	0.42735216	0	109314	3650.8674	3587328	74588	0.020792076	229.62744	946681.7
5_depth10000000_spike0.00010_and_mock-allseqs_via_bwa-mem	Trichoderma_reesei	0.01906982	0.0060959468	0	140646	0.6363422	33395712	12901	0.00038630707	4.266371	17588.898
5_depth10000000_spike0.00010_and_mock-primaryseq_via_bwa-mem	unmapped	NA	99.54682	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00010_and_mock-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.019642139	0.0056435787	0	123566	0.6778053	29638724	11708	0.00039502376	4.3626375	16600.54
5_depth10000000_spike0.00010_and_mock-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.054064516	0.015533814	0	79775	1.9194701	3025665	2155	0.0007122401	7.8659716	29931.277
5_depth10000000_spike0.00010_and_mock-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0.050912175	0.014628086	0.0010684768	1800	0.048321493	35505	12	0.00033798057	3.7326534	14203.339
5_depth10000000_spike0.00010_and_mock-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.014560113	0.004183411	0	16907	0.31413105	3756989	1190	0.000316743	3.498106	13310.851
5_depth10000000_spike0.00010_and_mock-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.08842029	0.025404913	0	22996	4.4545703	871226	903	0.0010364704	11.446768	43556.773
5_depth10000000_spike0.00010_and_mock-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	1.3496675	0.38778645	0	107470	3687.0303	3551823	74579	0.020997386	231.89491	882397.2
5_depth10000000_spike0.00100_and_spike-allseqs_via_minimap2-sr	unmapped	NA	99.72082	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00100_and_spike-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.27254352	0.06345041	0.19698408	885722	1.5136003	3896891	7513	0.0019279472	34.562172	159662.75
5_depth10000000_spike0.00100_and_spike-allseqs_via_minimap2-sr	Salinibacter_ruber	0.8875038	0.20661831	0.21568826	875662	1312.0409	3587328	34973	0.009749039	174.77034	807365.56
5_depth10000000_spike0.00100_and_spike-allseqs_via_minimap2-sr	Trichoderma_reesei	0.039153356	0.009115228	0	1005967	0.34995562	33395712	13296	0.00039813496	7.1373377	32971.496
5_depth10000000_spike0.00100_and_spike-primaryseq_via_minimap2-sr	unmapped	NA	99.72082	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00100_and_spike-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.03935806	0.005979062	0	886597	0.36858693	29638724	11884	0.00040096193	7.1880164	24085.225
5_depth10000000_spike0.00100_and_spike-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.27248254	0.041394066	0.19965148	694920	1.2193173	3025665	5773	0.0019080103	34.20477	114611.54
5_depth10000000_spike0.00100_and_spike-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0.32244378	0.048983905	0.25121775	9760	0.3323002	35505	76	0.0021405437	38.37338	128579.484
5_depth10000000_spike0.00100_and_spike-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.03753315	0.0057018315	0	119179	0.21917038	3756989	1412	0.00037583287	6.7375298	22575.766
5_depth10000000_spike0.00100_and_spike-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.27282324	0.04144582	0.18800634	191029	2.5328631	871226	1740	0.0019971856	35.803406	119968.18
5_depth10000000_spike0.00100_and_spike-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.8931287	0.13567924	0.21546738	866325	1325.0947	3551823	34897	0.0098250955	176.13379	590179.8
5_depth10000000_spike0.00100_and_assembly-allseqs_via_minimap2-sr	unmapped	NA	99.72082	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00100_and_assembly-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.27254352	0.06345041	0.19698408	885722	1.5136003	3896891	7513	0.0019279472	34.562172	159662.75
5_depth10000000_spike0.00100_and_assembly-allseqs_via_minimap2-sr	Salinibacter_ruber	0.8875038	0.20661831	0.21568826	875662	1312.0409	3587328	34973	0.009749039	174.77034	807365.56
5_depth10000000_spike0.00100_and_assembly-allseqs_via_minimap2-sr	Trichoderma_reesei	0.039153356	0.009115228	0	1005967	0.34995562	33395712	13296	0.00039813496	7.1373377	32971.496
5_depth10000000_spike0.00100_and_assembly-primaryseq_via_minimap2-sr	unmapped	NA	99.72082	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00100_and_assembly-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.03935806	0.005979062	0	886597	0.36858693	29638724	11884	0.00040096193	7.1880164	24085.225
5_depth10000000_spike0.00100_and_assembly-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.27248254	0.041394066	0.19965148	694920	1.2193173	3025665	5773	0.0019080103	34.20477	114611.54
5_depth10000000_spike0.00100_and_assembly-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0.32244378	0.048983905	0.25121775	9760	0.3323002	35505	76	0.0021405437	38.37338	128579.484
5_depth10000000_spike0.00100_and_assembly-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.03753315	0.0057018315	0	119179	0.21917038	3756989	1412	0.00037583287	6.7375298	22575.766
5_depth10000000_spike0.00100_and_assembly-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.27282324	0.04144582	0.18800634	191029	2.5328631	871226	1740	0.0019971856	35.803406	119968.18
5_depth10000000_spike0.00100_and_assembly-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.8931287	0.13567924	0.21546738	866325	1325.0947	3551823	34897	0.0098250955	176.13379	590179.8
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	unmapped	NA	13.910466	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.5	41.574917	4.1295543	41.48137	3362337	43.142895	3362409	933011	0.2774829	16.131777	47834.938
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.13	50.24483	4.99072	50.109917	2814131	62.7693	2814214	943879	0.33539703	19.49868	57818.68
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.1	77.36124	7.684139	76.997734	1817975	165.47258	1817975	939341	0.51669633	30.038717	89072.65
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.25657618	0.025485205	0.19660422	884390	0.25542584	3896891	6666	0.0017105944	0.09944731	294.8872
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.12	50.259922	4.992219	50.04665	2724183	64.81569	2724183	913572	0.33535632	19.496313	57811.664
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.14	50.29075	4.9952807	48.5968	2344759	795.4732	2344759	795272	0.33917004	19.718027	58469.105
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.9	142.12039	14.116537	142.41187	4314397	1562.4913	4320687	4125317	0.95478266	55.507355	164593.8
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.8	27.654188	2.746836	27.570625	5036779	28.813442	5036870	929298	0.1844991	10.726061	31805.568
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	Salinibacter_ruber	0.4512725	0.044824004	0.2155374	875175	117.51276	3587328	14264	0.0039762184	0.23116189	685.4554
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	Trichoderma_reesei	0.03817957	0.003792301	0	1005313	0.29430333	33395712	12486	0.00037388035	0.021735951	64.45275
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.4	34.13473	3.3905354	33.866344	4093003	90.483864	4093828	934780	0.22833885	13.274734	39363.05
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.11	75.33623	7.482999	74.95519	1742044	163.6414	1742215	880279	0.5052643	29.3741	87101.89
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.7	58.837124	5.8441753	58.353634	2374991	97.80475	2375082	932382	0.39256835	22.822397	67674.37
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.10	41.30964	4.1032047	41.195377	3222197	44.699245	3222197	887860	0.2755449	16.019112	47500.844
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.15	33.020775	3.2798884	30.456755	5277818	340.94577	5278157	1175394	0.22269022	12.946345	38389.29
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.3	66.60287	6.6155314	66.14329	1996405	196.05652	1996650	888719	0.44510505	25.876678	76731.1
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.6	48.914135	4.8585443	48.779858	2917772	59.152687	2918011	952735	0.32650152	18.98153	56285.203
5_depth10000000_spike0.00100_and_bins-allseqs_via_minimap2-sr	bin.2	68.31184	6.7852798	68.23356	2054876	70.58358	2054876	935757	0.4553837	26.474237	78503.03
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	unmapped	NA	13.910466	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.5	41.574852	4.1266494	41.48137	3362337	43.13893	3362409	933009	0.2774823	16.131742	47800.55
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.13	50.244835	4.987218	50.109924	2814131	62.76948	2814214	943880	0.3353974	19.498701	57777.313
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.1	77.36124	7.678746	76.997734	1817975	165.47258	1817975	939341	0.51669633	30.038717	89008.83
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.12	50.260292	4.988752	50.047207	2724183	64.778145	2724183	913579	0.3353589	19.496464	57770.688
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.14	50.292267	4.9919257	48.59827	2344759	798.5156	2344759	795282	0.3391743	19.718277	58427.94
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.9	142.11983	14.106573	142.41399	4314396	1563.9324	4320687	4125329	0.9547854	55.507515	164476.34
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.8	27.653793	2.744869	27.570982	5036779	28.789888	5036870	929282	0.18449593	10.725877	31782.236
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.038399518	0.0038114714	0	885462	0.3119156	29638724	11178	0.00037714175	0.021925556	64.96842
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.4	34.13481	3.3881638	33.8664	4093003	90.471214	4093828	934782	0.22833934	13.274762	39334.938
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.2605821	0.025864936	0.19900806	693168	0.261792	3025665	5256	0.0017371387	0.1009905	299.24863
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0.32244378	0.032005228	0.25121775	9760	0.3323002	35505	76	0.0021405437	0.1244429	368.74118
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.11	75.33619	7.477743	74.95471	1742044	163.67093	1742215	880280	0.5052649	29.374134	87039.58
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.7	58.83724	5.840085	58.35351	2374991	97.74298	2375082	932381	0.39256793	22.822374	67625.82
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.10	41.30845	4.100207	41.194386	3222197	44.708313	3222197	887836	0.27553746	16.018679	47465.53
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.15	33.021595	3.2776678	30.456274	5277816	340.87378	5278157	1175403	0.22269194	12.946444	38362.086
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.3	66.60301	6.6109033	66.143684	1996405	196.06422	1996650	888719	0.44510505	25.876678	76676.13
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.03645272	0.0036182357	0	119163	0.15314552	3756989	1308	0.00034815114	0.020240154	59.97433
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.6	48.915535	4.8552732	48.780617	2917772	59.16797	2918011	952762	0.32651076	18.982067	56246.46
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.24265529	0.024085555	0.18759923	190710	0.2345581	871226	1410	0.001618409	0.09408801	278.79553
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	bin.2	68.31185	6.780519	68.23359	2054876	70.586075	2054876	935758	0.45538417	26.474266	78446.875
5_depth10000000_spike0.00100_and_bins-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.45181018	0.044845916	0.2152631	865672	117.80713	3551823	14161	0.003986967	0.23178676	686.8158
5_depth10000000_spike0.00100_and_mock-allseqs_via_minimap2-sr	unmapped	NA	99.72082	NA	NA	NA	NA	NA	NA	NA	NA
5_depth10000000_spike0.00100_and_mock-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.27254352	0.06345041	0.19698408	885722	1.5136003	3896891	7513	0.0019279472	34.562172	159662.75
5_depth10000000_spike0.00100_and_mock-allseqs_via_minimap2-sr	Salinibacter_ruber	0.8875038	0.20661831	0.21568826	875662	1312.0409	3587328	34973	0.009749039	174.77034	807365.56
5_depth10000000_spike0.00100_and_mock-allseqs_via_minimap2-sr	Trichoderma_reesei	0.039153356	0.009115228	0	1005967	0.34995562	33395712	13296	0.00039813496	7.1373377	32971.496
5_depth10000000_spike0.00100_and_mock-primaryseq_via_minimap2-sr	unmapped	NA	99.72082	NA	NA	NA	NA	NA	NA	NA	NA
