sample	Genome	Mean	Relative_Abundance_Perc	Trimmed_Mean	Covered_Bases	Variance	Length	Read_Count	Reads_per_base	RPKM	TPM
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttyperaw	Trichoderma_reesei	0.0030508477	0.0005435561	0	99665	0.003527639	33395712	679	0.000020331952	10.130519	54103.402
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttyperrnamasked	unmapped	NA	99.99	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0.027367385	0.0020265062	0	96368	0.02708693	3551823	648	0.00018244152	91.31207	203005.34
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0.024982024	0.0018498745	0	21556	0.024803607	871226	145	0.00016643213	83.29937	185191.55
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_other	0.0030225478	0.0002238143	0	87365	0.0035611494	29638724	597	0.000020142568	10.081366	22412.932
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_primary	0.0032740291	0.00024243606	0	12300	0.0032633108	3756989	82	0.000021825988	10.923919	24286.1
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_other_masked	0.050912175	0.003769956	0.0010684768	1800	0.048321493	35505	12	0.00033798057	169.15944	376076.03
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0.025483266	0.0018869907	0	76539	0.025204724	3025665	514	0.00016988	85.02503	189028.08
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttypesplit	unmapped	NA	99.98996	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_other	0.0030225478	0.0002235111	0	87365	0.0035611494	29638724	597	0.000020142568	10.036158	22282.033
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_primary	0.025632	0.0018954328	0	76989	0.025345856	3025665	517	0.00017087153	85.13779	189020.88
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_other	0.050912175	0.0037648492	0.0010684768	1800	0.048321493	35505	12	0.00033798057	168.40088	373879.63
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_primary	0.0032740291	0.00024210762	0	12300	0.0032633108	3756989	82	0.000021825988	10.874933	24144.26
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_other	0.025498893	0.0018855899	0	22006	0.025294384	871226	148	0.00016987555	84.641525	187919.08
4_depth10000000_spike0.00010_offtargetassembly_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_primary	0.027494086	0.0020331303	0	96818	0.02720668	3551823	651	0.00018328616	91.323456	202754.22
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperaw	unmapped	NA	99.90009	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperaw	Haloarcula_hispanica	0.25613806	0.045345463	0.1949801	878509	0.25719687	3896891	6653	0.0017072584	85.52541	453859.3
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperaw	Salinibacter_ruber	0.27829307	0.049267683	0.21385418	869741	0.28056335	3587328	6655	0.0018551413	92.93363	493172.72
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperaw	Trichoderma_reesei	0.029895043	0.0052924766	0	982052	0.030326331	33395712	6654	0.00019924714	9.981321	52968.07
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperrnamasked	unmapped	NA	99.90026	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0.2768822	0.022633843	0.21291804	858176	0.27866548	3551823	6556	0.0018458127	92.624084	227267.95
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0.24120575	0.019717457	0.18221103	186304	0.24178812	871226	1400	0.001606931	80.63683	197855.33
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_other	0.029726647	0.0024300162	0	866333	0.030229261	29638724	5872	0.00019811919	9.94175	24393.664
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_primary	0.031223057	0.0025523407	0	115719	0.03108985	3756989	782	0.0002081454	10.444872	25628.15
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_other_masked	0.38184133	0.031213766	0.30131045	10426	0.43144035	35505	90	0.0025348542	127.20064	312107.03
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0.25919554	0.02118804	0.19740944	688813	0.26071632	3025665	5228	0.0017278846	86.706375	212747.89
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttypesplit	unmapped	NA	99.90009	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_other	0.029726647	0.0024291605	0	866333	0.030229261	29638724	5872	0.00019811919	9.925314	24344.709
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_primary	0.26018712	0.021261606	0.19841938	691563	0.26135814	3025665	5248	0.0017344947	86.89418	213133.22
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_other	0.38184133	0.031202774	0.30131045	10426	0.43144035	35505	90	0.0025348542	126.99034	311480.66
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_primary	0.031223057	0.002551442	0	115719	0.03108985	3756989	782	0.0002081454	10.427604	25576.717
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_other	0.24241178	0.019809065	0.18333027	187181	0.24280833	871226	1407	0.0016149656	80.906044	198445.58
4_depth10000000_spike0.00100_offtargetnone_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_primary	0.27713558	0.022646578	0.21315548	858935	0.27885792	3551823	6562	0.001847502	92.55558	227019.39
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperaw	unmapped	NA	99.90009	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperaw	Haloarcula_hispanica	0.25613806	0.045345463	0.1949801	878509	0.25719687	3896891	6653	0.0017072584	85.52541	453859.3
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperaw	Salinibacter_ruber	0.27829307	0.049267683	0.21385418	869741	0.28056335	3587328	6655	0.0018551413	92.93363	493172.72
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperaw	Trichoderma_reesei	0.029895043	0.0052924766	0	982052	0.030326331	33395712	6654	0.00019924714	9.981321	52968.07
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperrnamasked	unmapped	NA	99.90026	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0.2768822	0.022633843	0.21291804	858176	0.27866548	3551823	6556	0.0018458127	92.624084	227267.95
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0.24120575	0.019717457	0.18221103	186304	0.24178812	871226	1400	0.001606931	80.63683	197855.33
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_other	0.029726647	0.0024300162	0	866333	0.030229261	29638724	5872	0.00019811919	9.94175	24393.664
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_primary	0.031223057	0.0025523407	0	115719	0.03108985	3756989	782	0.0002081454	10.444872	25628.15
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_other_masked	0.38184133	0.031213766	0.30131045	10426	0.43144035	35505	90	0.0025348542	127.20064	312107.03
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0.25919554	0.02118804	0.19740944	688813	0.26071632	3025665	5228	0.0017278846	86.706375	212747.89
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttypesplit	unmapped	NA	99.90009	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_other	0.029726647	0.0024291605	0	866333	0.030229261	29638724	5872	0.00019811919	9.925314	24344.709
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_primary	0.26018712	0.021261606	0.19841938	691563	0.26135814	3025665	5248	0.0017344947	86.89418	213133.22
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_other	0.38184133	0.031202774	0.30131045	10426	0.43144035	35505	90	0.0025348542	126.99034	311480.66
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_primary	0.031223057	0.002551442	0	115719	0.03108985	3756989	782	0.0002081454	10.427604	25576.717
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_other	0.24241178	0.019809065	0.18333027	187181	0.24280833	871226	1407	0.0016149656	80.906044	198445.58
4_depth10000000_spike0.00100_offtargetnone_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_primary	0.27713558	0.022646578	0.21315548	858935	0.27885792	3551823	6562	0.001847502	92.55558	227019.39
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperaw	unmapped	NA	99.90009	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperaw	Haloarcula_hispanica	0.25613806	0.045345463	0.1949801	878509	0.25719687	3896891	6653	0.0017072584	85.52541	453859.3
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperaw	Salinibacter_ruber	0.27829307	0.049267683	0.21385418	869741	0.28056335	3587328	6655	0.0018551413	92.93363	493172.72
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperaw	Trichoderma_reesei	0.029895043	0.0052924766	0	982052	0.030326331	33395712	6654	0.00019924714	9.981321	52968.07
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	unmapped	NA	99.90026	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0.2768822	0.022633843	0.21291804	858176	0.27866548	3551823	6556	0.0018458127	92.624084	227267.95
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0.24120575	0.019717457	0.18221103	186304	0.24178812	871226	1400	0.001606931	80.63683	197855.33
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_other	0.029726647	0.0024300162	0	866333	0.030229261	29638724	5872	0.00019811919	9.94175	24393.664
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_primary	0.031223057	0.0025523407	0	115719	0.03108985	3756989	782	0.0002081454	10.444872	25628.15
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_other_masked	0.38184133	0.031213766	0.30131045	10426	0.43144035	35505	90	0.0025348542	127.20064	312107.03
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0.25919554	0.02118804	0.19740944	688813	0.26071632	3025665	5228	0.0017278846	86.706375	212747.89
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttypesplit	unmapped	NA	99.90009	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_other	0.029726647	0.0024291605	0	866333	0.030229261	29638724	5872	0.00019811919	9.925314	24344.709
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_primary	0.26018712	0.021261606	0.19841938	691563	0.26135814	3025665	5248	0.0017344947	86.89418	213133.22
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_other	0.38184133	0.031202774	0.30131045	10426	0.43144035	35505	90	0.0025348542	126.99034	311480.66
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_primary	0.031223057	0.002551442	0	115719	0.03108985	3756989	782	0.0002081454	10.427604	25576.717
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_other	0.24241178	0.019809065	0.18333027	187181	0.24280833	871226	1407	0.0016149656	80.906044	198445.58
4_depth10000000_spike0.00100_offtargetzymo_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_primary	0.27713558	0.022646578	0.21315548	858935	0.27885792	3551823	6562	0.001847502	92.55558	227019.39
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperaw	unmapped	NA	99.90009	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperaw	Haloarcula_hispanica	0.25613806	0.045345463	0.1949801	878509	0.25719687	3896891	6653	0.0017072584	85.52541	453859.3
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperaw	Salinibacter_ruber	0.27829307	0.049267683	0.21385418	869741	0.28056335	3587328	6655	0.0018551413	92.93363	493172.72
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperaw	Trichoderma_reesei	0.029895043	0.0052924766	0	982052	0.030326331	33395712	6654	0.00019924714	9.981321	52968.07
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	unmapped	NA	99.90026	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0.2768822	0.022633843	0.21291804	858176	0.27866548	3551823	6556	0.0018458127	92.624084	227267.95
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0.24120575	0.019717457	0.18221103	186304	0.24178812	871226	1400	0.001606931	80.63683	197855.33
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_other	0.029726647	0.0024300162	0	866333	0.030229261	29638724	5872	0.00019811919	9.94175	24393.664
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_primary	0.031223057	0.0025523407	0	115719	0.03108985	3756989	782	0.0002081454	10.444872	25628.15
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_other_masked	0.38184133	0.031213766	0.30131045	10426	0.43144035	35505	90	0.0025348542	127.20064	312107.03
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0.25919554	0.02118804	0.19740944	688813	0.26071632	3025665	5228	0.0017278846	86.706375	212747.89
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttypesplit	unmapped	NA	99.90009	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_other	0.029726647	0.0024291605	0	866333	0.030229261	29638724	5872	0.00019811919	9.925314	24344.709
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_primary	0.26018712	0.021261606	0.19841938	691563	0.26135814	3025665	5248	0.0017344947	86.89418	213133.22
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_other	0.38184133	0.031202774	0.30131045	10426	0.43144035	35505	90	0.0025348542	126.99034	311480.66
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_primary	0.031223057	0.002551442	0	115719	0.03108985	3756989	782	0.0002081454	10.427604	25576.717
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_other	0.24241178	0.019809065	0.18333027	187181	0.24280833	871226	1407	0.0016149656	80.906044	198445.58
4_depth10000000_spike0.00100_offtargetzymo_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_primary	0.27713558	0.022646578	0.21315548	858935	0.27885792	3551823	6562	0.001847502	92.55558	227019.39
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	unmapped	NA	17.398537	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.5	41.456104	4.05666	41.428574	3365449	44.938488	3365859	929596	0.27618387	16.733873	49216.336
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.13	65.86512	6.445188	65.9507	1995446	84.073364	1995888	874599	0.43820044	26.550396	78087.91
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.1	50.109608	4.903443	49.939102	2733290	76.49513	2733428	912149	0.3337015	20.218843	59466.06
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	Haloarcula_hispanica	0.25609955	0.025060456	0.19491509	878281	0.25721815	3896891	6652	0.0017070018	0.103426576	304.18988
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.12	50.060722	4.898659	50.038097	2813586	54.1006	2814003	938633	0.33355793	20.210146	59440.477
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.14	27.572973	2.6981354	27.523893	5015974	29.448671	5017016	921516	0.1836781	11.128984	32731.686
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.9	74.28745	7.2693505	74.54987	1742861	104.968834	1743127	859662	0.49317232	29.88112	87883.96
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.8	76.87892	7.5229363	76.76791	1816629	272.8418	1817181	929966	0.511763	31.00752	91196.86
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	Salinibacter_ruber	0.27820942	0.027224	0.21373647	869361	0.2805965	3587328	6653	0.0018545837	0.1123685	330.48926
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	Trichoderma_reesei	0.029895043	0.0029253599	0	982052	0.030326331	33395712	6654	0.00019924714	0.012072307	35.50611
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.4	30.376158	2.9724393	29.748596	5072440	103.393456	5077833	1024928	0.20184357	12.229625	35968.797
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.11	129.85748	12.707119	132.2283	4345835	972.2255	4353347	3737585	0.85855436	52.019478	152995.55
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.7	58.349422	5.7097445	58.17479	2372095	89.57295	2372397	921212	0.38830432	23.527208	69196.35
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.10	33.8461	3.311988	33.77769	4115255	52.47136	4117196	927827	0.2253541	13.654119	40158.41
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.15	47.98042	4.6950927	48.075073	2339208	117.29386	2340105	744870	0.31830624	19.286053	56722.598
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.3	47.674076	4.665116	48.22008	2980728	87.36919	2981753	946861	0.3175518	19.24034	56588.152
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.6	68.20777	6.6744266	68.18313	2055972	73.212425	2055993	934319	0.45443687	27.534153	80981.266
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.2	41.04014	4.015956	41.048252	3222668	44.46616	3223287	880797	0.2732605	16.556747	48695.387
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	unmapped	NA	17.400032	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.5	41.456104	4.053484	41.428574	3365449	44.938488	3365859	929596	0.27618387	16.734177	49178.695
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.13	65.86512	6.440142	65.9507	1995446	84.073364	1995888	874599	0.43820044	26.550875	78028.19
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.1	50.109608	4.899604	49.939102	2733290	76.49513	2733428	912149	0.3337015	20.219208	59420.566
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0.2768822	0.027072914	0.21292086	858185	0.27866042	3551823	6556	0.0018458127	0.1118391	328.6747
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.12	50.061306	4.8948812	50.03875	2813557	54.104427	2814003	938644	0.33356184	20.210749	59395.707
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.14	27.572311	2.6959584	27.523602	5015987	29.46006	5017016	921494	0.18367372	11.1289215	32705.865
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.9	74.29091	7.263997	74.550865	1742861	104.993034	1743127	859702	0.49319527	29.883049	87820.836
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.8	76.87646	7.516806	76.76881	1816592	273.17148	1817181	929936	0.51174647	31.007082	91124.16
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0.24155033	0.023618244	0.1825237	186549	0.24209271	871226	1402	0.0016092266	0.09750417	286.54697
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_other	0.029726647	0.002906604	0	866333	0.030229261	29638724	5872	0.00019811919	0.012004182	35.278114
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.4	30.377573	2.9702504	29.749157	5072398	103.36035	5077833	1024976	0.20185304	12.230418	35942.965
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.11	129.84987	12.696425	132.2239	4345765	973.1338	4353347	3737361	0.85850286	52.0173	152869.36
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.7	58.348473	5.7051816	58.174927	2372095	89.65146	2372397	921197	0.388298	23.52725	69142.31
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.10	33.844578	3.3092463	33.777473	4115266	52.48195	4117196	927784	0.22534366	13.653732	40125.832
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.15	47.97895	4.691273	48.07496	2339228	117.44375	2340105	744848	0.31829682	19.28583	56677.54
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.3	47.672787	4.6613374	48.219166	2980730	87.43794	2981753	946835	0.31754306	19.24016	56543.324
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_primary	0.031223057	0.0030529199	0	115719	0.03108985	3756989	782	0.0002081454	0.012611677	37.063427
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_other_masked	0.38184133	0.037335582	0.30131045	10426	0.43144035	35505	90	0.0025348542	0.15358861	451.3689
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.6	68.20704	6.6691294	68.183266	2055972	73.25778	2055993	934309	0.45443198	27.534357	80918.47
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.2	41.04121	4.0129166	41.04882	3222663	44.42862	3223287	880820	0.27326763	16.55748	48659.406
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0.25924513	0.025348403	0.19746453	688963	0.2607402	3025665	5229	0.0017282151	0.104713775	307.7348
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	unmapped	NA	17.398035	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.5	41.456104	4.0534945	41.428574	3365449	44.938488	3365859	929596	0.27618387	16.733772	49177.64
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.13	65.86512	6.440159	65.9507	1995446	84.073364	1995888	874599	0.43820044	26.550234	78026.49
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.1	50.10966	4.899622	49.93916	2733290	76.49457	2733428	912150	0.33370185	20.218742	59419.348
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.12	50.06254	4.8950143	50.03918	2813606	54.064556	2814003	938667	0.33357	20.210754	59395.88
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.14	27.57387	2.6961176	27.524809	5015967	29.446117	5017016	921546	0.18368408	11.129279	32707.006
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.9	74.29005	7.2639313	74.55208	1742861	104.8549	1743127	859692	0.49318954	29.88198	87817.92
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.8	76.87686	7.516865	76.767	1816622	273.0456	1817181	929941	0.51174927	31.006498	91122.7
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_other	0.029726647	0.002906612	0	866333	0.030229261	29638724	5872	0.00019811919	0.012003891	35.27734
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.4	30.375448	2.9700503	29.746817	5072429	103.28363	5077833	1024904	0.20183885	12.229264	35939.676
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_primary	0.26003838	0.025426028	0.19829413	691222	0.26121473	3025665	5245	0.0017335032	0.10503165	308.66977
4_depth10000000_spike0.00100_offtargetbins_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_other	0.38184133	0.037335675	0.30131045	10426	0.43144035	35505	90	0.0025348542	0.1535849	451.3592
